snt_id,sdr,sdr_i,si-snr,si-snr_i
6332062124509813446_00059_0.11607_6339077953587836416_00017_-0.11607.wav,4.293166160583496,3.981663465499878,3.6186437606811523,3.6044251918792725
6332062124509813446_00059_0.30438_6364791063795516278_00004_-0.30438.wav,1.7726531028747559,1.5862170457839966,1.1328147649765015,1.0993516445159912
6332062124509813446_00059_0.37756_6335305254315087182_00014_-0.37756.wav,2.4931116104125977,2.135350227355957,1.8521305322647095,1.767151117324829
6332062124509813446_00059_0.73472_6367813861908922495_00010_-0.73472.wav,7.408981800079346,7.3147077560424805,6.842658996582031,6.856809616088867
6332062124509813446_00059_0.93227_6339356267468615354_00011_-0.93227.wav,3.556043863296509,3.1553516387939453,2.3437042236328125,2.326383113861084
6332062124509813446_00059_0.99142_6357701790776745251_00005_-0.99142.wav,-0.2958132028579712,-0.4436393976211548,-2.1503639221191406,-2.1191515922546387
6332062124509813446_00059_1.1637_6366944130901006716_00007_-1.1637.wav,2.350907802581787,2.3938426971435547,0.9585754871368408,1.1373469829559326
6332062124509813446_00059_1.2026_6351424266576959115_00014_-1.2026.wav,4.615290641784668,4.600250244140625,3.892916440963745,4.006396293640137
6332062124509813446_00059_1.3411_6368494184598133861_00030_-1.3411.wav,4.713695526123047,4.628807544708252,3.7598652839660645,3.7830662727355957
6332062124509813446_00059_1.708_6383596578101103163_00010_-1.708.wav,3.258833885192871,2.9967617988586426,1.3962315320968628,1.35990571975708
6332062124509813446_00059_1.7235_6382189546814897943_00019_-1.7235.wav,0.7151877284049988,0.6364858746528625,-0.7576817870140076,-0.6841005682945251
6332062124509813446_00059_1.7312_6385106688602316013_00013_-1.7312.wav,-0.6893328428268433,-0.8351646661758423,-2.2737536430358887,-2.2987146377563477
6332062124509813446_00059_2.442_6377794506780964609_00004_-2.442.wav,4.94549036026001,4.745253562927246,4.177648067474365,4.13778018951416
6332062124509813446_00059_2.5454_6370331571607430336_00009_-2.5454.wav,7.1979169845581055,7.10617733001709,6.239791393280029,6.255207061767578
6332062124509813446_00059_2.9239_6367373198133943465_00073_-2.9239.wav,7.101513862609863,6.889283180236816,6.42709493637085,6.346893310546875
6332062124509813446_00059_3.5021_6375915888085690147_00022_-3.5021.wav,6.1708083152771,5.7519426345825195,4.180599689483643,3.942854404449463
6332062124509813446_00059_3.7682_6352157417494386368_00051_-3.7682.wav,6.225175857543945,6.110520362854004,5.719080924987793,5.794277191162109
6332062124509813446_00059_3.7697_6337160680186960682_00054_-3.7697.wav,4.516983509063721,3.048771858215332,3.6000542640686035,3.4728806018829346
6332062124509813446_00059_4.0938_6330311066473698535_00011_-4.0938.wav,4.813839435577393,4.20136833190918,4.133753299713135,3.7182211875915527
6332062124509813446_00059_4.1369_6339077953587836416_00025_-4.1369.wav,4.501229763031006,4.459576606750488,3.3197662830352783,3.4656336307525635
6332062124509813446_00059_4.256_6356573073371408843_00045_-4.256.wav,2.097140312194824,1.820134162902832,0.47304773330688477,0.4665861129760742
6332062124509813446_00059_4.3818_6347195441777342774_00105_-4.3818.wav,6.282731056213379,5.586658477783203,5.27647066116333,5.272353649139404
6332062124509813446_00059_4.4661_6377365439548029922_00022_-4.4661.wav,0.24655914306640625,0.3399481773376465,-0.9907865524291992,-0.8073539733886719
6332062124509813446_00059_4.5184_6362193467574893437_00002_-4.5184.wav,7.368419647216797,7.133089065551758,6.423779010772705,6.344498634338379
6332062124509813446_00059_4.8475_6392568335285725796_00013_-4.8475.wav,5.56492280960083,5.514551162719727,4.413549423217773,4.779275894165039
6332062124509813446_00059_4.8828_6343252661930009508_00092_-4.8828.wav,7.615684986114502,7.385933876037598,6.859561920166016,6.878077983856201
6332062124509813446_00059_4.9419_6382189546814897943_00036_-4.9419.wav,6.384601593017578,6.183472633361816,5.167496204376221,5.230532646179199
6332062124509813446_00059_4.9811_6360685934053997353_00007_-4.9811.wav,6.9978790283203125,5.923375606536865,6.152734279632568,6.479457378387451
6332491191742745853_00014_0.59691_6392197250111351363_00010_-0.59691.wav,2.8381705284118652,2.5932369232177734,1.3229470252990723,1.3060405254364014
6332491191742745853_00014_0.71556_6356619459018205648_00015_-0.71556.wav,6.870737075805664,6.671462535858154,5.9828691482543945,6.108063220977783
6332491191742745853_00014_0.96922_6369599709180191149_00011_-0.96922.wav,5.366660118103027,4.931140899658203,4.03964376449585,3.850120782852173
6332491191742745853_00014_1.6249_6361799189577120616_00005_-1.6249.wav,6.949419021606445,6.650134086608887,6.240794658660889,6.112448215484619
6332491191742745853_00014_2.7604_6353975477150785494_00019_-2.7604.wav,6.0845794677734375,5.80979061126709,4.598242282867432,4.610427379608154
6332491191742745853_00014_3.7838_6390670389237621263_00012_-3.7838.wav,7.240400791168213,7.052254676818848,6.4902873039245605,6.534584045410156
6332491191742745853_00014_4.6396_6374083655167624227_00018_-4.6396.wav,6.748327732086182,6.593023777008057,5.7900190353393555,6.227325916290283
6333175380032936690_00015_0.25115_6339077953587836416_00018_-0.25115.wav,9.310162544250488,9.297236442565918,8.420270919799805,8.565179824829102
6333175380032936690_00015_0.27749_6351424266576959115_00014_-0.27749.wav,9.249737739562988,8.674651145935059,8.176726341247559,7.8908233642578125
6333175380032936690_00015_0.2935_6370331571607430336_00009_-0.2935.wav,6.108651161193848,5.882707118988037,4.588700771331787,4.541748523712158
6333175380032936690_00015_0.81324_6363654615448994597_00013_-0.81324.wav,10.109481811523438,9.828231811523438,9.36079216003418,9.167183876037598
6333175380032936690_00015_1.0855_6344737002497020519_00005_-1.0855.wav,8.691165924072266,8.372211456298828,7.406702041625977,7.293722629547119
6333175380032936690_00015_1.1337_6349793037997935601_00029_-1.1337.wav,9.501126289367676,9.506940841674805,8.875895500183105,8.982427597045898
6333175380032936690_00015_1.3418_6357353898425821669_00020_-1.3418.wav,8.282623291015625,7.88885498046875,7.556169509887695,7.613040447235107
6333175380032936690_00015_1.4653_6354346562325159922_00040_-1.4653.wav,4.072219371795654,3.658226728439331,2.6636862754821777,2.4407410621643066
6333175380032936690_00015_1.4851_6389599653890730492_00034_-1.4851.wav,6.191913604736328,6.078329563140869,4.422624588012695,4.423205375671387
6333175380032936690_00015_1.4973_6351265782283739990_00032_-1.4973.wav,5.869736671447754,5.684515953063965,5.032929420471191,4.953758239746094
6333175380032936690_00015_1.5734_6371470597064737331_00028_-1.5734.wav,2.6495940685272217,2.4790327548980713,0.3873624801635742,0.36349165439605713
6333175380032936690_00015_2.0296_6357701790776745251_00005_-2.0296.wav,8.97760009765625,8.92874526977539,8.076164245605469,8.241351127624512
6333175380032936690_00015_2.1315_6385216210398859008_00009_-2.1315.wav,9.343530654907227,9.20933723449707,8.62935733795166,8.789084434509277
6333175380032936690_00015_2.2521_6349847154585871175_00027_-2.2521.wav,10.863153457641602,10.771123886108398,9.617025375366211,9.667784690856934
6333175380032936690_00015_3.4901_6382189546814897943_00024_-3.4901.wav,9.231793403625488,8.949187278747559,8.423501968383789,8.320096015930176
6333175380032936690_00015_3.9442_6381766922032944158_00011_-3.9442.wav,7.910475730895996,7.806280136108398,6.42268705368042,6.470398902893066
6333175380032936690_00015_4.4547_6347271462698456331_00005_-4.4547.wav,8.760346412658691,8.31448745727539,7.766684055328369,7.943780422210693
6333604447265869137_00003_0.79718_6355115790967873574_00029_-0.79718.wav,4.499652862548828,4.250298500061035,3.7422733306884766,3.6520354747772217
6333604447265869137_00003_2.6352_6376623269199281113_00012_-2.6352.wav,-1.119357705116272,-1.3616127967834473,-3.0377583503723145,-3.106289863586426
6333604447265869137_00003_3.8357_6343252661930009508_00021_-3.8357.wav,2.9189038276672363,2.1690611839294434,0.7006804943084717,0.17975735664367676
6333604447265869137_00003_4.1687_6355568051024147448_00003_-4.1687.wav,1.6505885124206543,1.3786025047302246,0.22948122024536133,0.5367364883422852
6334563083966338309_00004_0.18898_6341242617105082637_00112_-0.18898.wav,5.216705799102783,4.966074466705322,4.01022481918335,3.861903429031372
6334563083966338309_00004_0.5512_6374083655167624227_00057_-0.5512.wav,-0.7482528686523438,-0.870470404624939,-1.8575778007507324,-1.7671887874603271
6334563083966338309_00004_0.66544_6340299442417279404_00006_-0.66544.wav,1.151926875114441,0.9305296540260315,-0.047761738300323486,-0.1599029302597046
6334563083966338309_00004_3.414_6353975477150785494_00008_-3.414.wav,1.36489737033844,1.2579563856124878,-0.20076775550842285,-0.15059661865234375
6334563083966338309_00004_3.939_6368177216011755289_00013_-3.939.wav,5.23523473739624,5.031912326812744,4.601516246795654,4.648207664489746
6334563083966338309_00004_4.4014_6369599709180191149_00017_-4.4014.wav,8.46798038482666,8.024946212768555,7.317926406860352,7.2927165031433105
6334563083966338309_00004_4.5559_6375923619026758902_00020_-4.5559.wav,6.820872783660889,6.505127906799316,5.489988803863525,5.420976161956787
6334563083966338309_00089_0.88241_6376623269199281113_00012_-0.88241.wav,7.147716522216797,6.978707790374756,6.448431968688965,6.389499664306641
6334563083966338309_00089_1.454_6368494184598133861_00007_-1.454.wav,3.2299747467041016,3.1387805938720703,2.025481700897217,2.0476880073547363
6334563083966338309_00089_1.49_6362162543810362236_00008_-1.49.wav,4.409150123596191,4.277608871459961,2.555429458618164,2.558884620666504
6334563083966338309_00089_1.8673_6341242617105082637_00112_-1.8673.wav,2.7797691822052,2.6263515949249268,0.18615543842315674,0.14391696453094482
6334563083966338309_00089_2.6377_6373112133434795034_00002_-2.6377.wav,10.333999633789062,10.313172340393066,8.820497512817383,8.876514434814453
6334563083966338309_00089_3.3438_6351810813633601326_00016_-3.3438.wav,3.7310562133789062,3.2619144916534424,2.431809425354004,2.196762800216675
6334563083966338309_00089_4.0682_6353975477150785494_00019_-4.0682.wav,1.407407522201538,1.0058937072753906,-4.022905349731445,-4.310033321380615
6334563083966338309_00089_4.3858_6337902850535709539_00065_-4.3858.wav,5.335694313049316,4.997403144836426,2.893780469894409,2.7491371631622314
6334563083966338309_00089_4.6089_6385104111622001114_00007_-4.6089.wav,5.532887935638428,5.4259467124938965,3.3520119190216064,3.383287191390991
6334563083966338309_00103_0.00712_6348834401297406331_00002_-0.00712.wav,7.858928680419922,7.768654823303223,7.156458854675293,7.152412414550781
6334563083966338309_00103_0.37687_6374802632562566873_00011_-0.37687.wav,4.22585391998291,3.965336322784424,3.2309532165527344,3.1585285663604736
6334563083966338309_00103_0.50836_6359580409472005362_00001_-0.50836.wav,8.596354484558105,8.367693901062012,7.813849449157715,7.736016750335693
6334563083966338309_00103_0.56251_6348834401427892766_00048_-0.56251.wav,0.86571204662323,0.6524527668952942,-0.8498362302780151,-0.9528006911277771
6334563083966338309_00103_0.61131_6348834401427892766_00029_-0.61131.wav,2.0996809005737305,2.0874509811401367,-0.7486327886581421,-0.7030313611030579
6334563083966338309_00103_0.61365_6370331571607430336_00009_-0.61365.wav,1.3025423288345337,1.030975580215454,-0.5532820224761963,-0.7467375993728638
6334563083966338309_00103_0.70973_6367373198133943465_00141_-0.70973.wav,2.717637300491333,2.6105566024780273,1.2567201852798462,1.3824366331100464
6334563083966338309_00103_0.71016_6341404966868871455_00002_-0.71016.wav,4.531773567199707,4.443883419036865,2.743128776550293,2.7327914237976074
6334563083966338309_00103_0.75848_6384787143035490080_00002_-0.75848.wav,8.32649040222168,8.391388893127441,7.554418563842773,7.704446792602539
6334563083966338309_00103_0.77707_6368494184598133861_00017_-0.77707.wav,7.132770538330078,7.063601493835449,5.982575416564941,6.014931678771973
6334563083966338309_00103_0.86335_6382618614178237455_00026_-0.86335.wav,4.447733402252197,4.470719814300537,3.320359230041504,3.4073753356933594
6334563083966338309_00103_1.1156_6368111503012125648_00025_-1.1156.wav,3.757018804550171,3.656418800354004,1.8544775247573853,1.8255157470703125
6334563083966338309_00103_1.2436_6335305254315087182_00036_-1.2436.wav,9.113067626953125,9.170339584350586,8.003800392150879,8.204379081726074
6334563083966338309_00103_1.5869_6347667029186417939_00030_-1.5869.wav,8.290008544921875,8.126948356628418,7.3784990310668945,7.3330278396606445
6334563083966338309_00103_1.8561_6344350455440407821_00014_-1.8561.wav,3.872298002243042,3.513339042663574,2.2940194606781006,2.1493186950683594
6334563083966338309_00103_2.1165_6382189546814897943_00018_-2.1165.wav,8.879390716552734,8.829385757446289,7.895829677581787,7.956931114196777
6334563083966338309_00103_2.3483_6349793037997935601_00025_-2.3483.wav,4.2988667488098145,3.147045612335205,2.176586627960205,1.44683837890625
6334563083966338309_00103_2.5652_6385106688602316013_00013_-2.5652.wav,1.2366275787353516,1.0190801620483398,-1.4213942289352417,-1.3921793699264526
6334563083966338309_00103_2.6207_6355459817848285433_00004_-2.6207.wav,7.891716003417969,7.791396141052246,7.191115379333496,7.199802398681641
6334563083966338309_00103_3.085_6351810813633601326_00016_-3.085.wav,5.165100574493408,5.1597819328308105,4.033346176147461,4.203119277954102
6334563083966338309_00103_3.2496_6333175380032936690_00015_-3.2496.wav,9.454205513000488,9.288558959960938,8.166472434997559,8.158317565917969
6334563083966338309_00103_3.4369_6354988230439182363_00062_-3.4369.wav,7.711838722229004,7.462466239929199,6.741395950317383,6.866024971008301
6334563083966338309_00103_3.5095_6343252661930009508_00073_-3.5095.wav,9.225549697875977,9.02558708190918,8.157430648803711,8.144290924072266
6334563083966338309_00103_3.8951_6389933372849561261_00028_-3.8951.wav,7.23808479309082,6.858773231506348,4.644960403442383,4.41459321975708
6334563083966338309_00103_4.0864_6365141533126941637_00051_-4.0864.wav,5.5740742683410645,5.262580871582031,4.3882269859313965,4.372963905334473
6334563083966338309_00103_4.1034_6385216210398859008_00009_-4.1034.wav,6.105098247528076,5.858567237854004,4.434611797332764,4.512598514556885
6334563083966338309_00103_4.4791_6335305254315087182_00057_-4.4791.wav,9.191022872924805,8.920543670654297,8.59276294708252,8.556916236877441
6334563083966338309_00103_4.5249_6366944130901006716_00007_-4.5249.wav,9.332564353942871,9.005001068115234,8.514084815979004,8.439297676086426
6334563083966338309_00103_4.5458_6349793037997935601_00076_-4.5458.wav,9.981389045715332,9.676961898803711,8.587759017944336,8.614044189453125
6334563083966338309_00103_4.9253_6347667029186417939_00011_-4.9253.wav,9.452364921569824,9.264091491699219,8.66108512878418,8.958877563476562
6334563083966338309_00103_4.9553_6362162543810362236_00008_-4.9553.wav,7.8967390060424805,6.928185939788818,7.056087493896484,6.92919921875
6334563083966338309_00103_4.9699_6381766922032944158_00011_-4.9699.wav,6.916862964630127,6.582605361938477,5.4362359046936035,5.383410930633545
6334563083966338309_00106_0.74127_6351636867458114391_00004_-0.74127.wav,6.671180248260498,6.617137908935547,5.741893768310547,5.78056001663208
6334563083966338309_00106_1.713_6352157417494386368_00051_-1.713.wav,7.349656581878662,7.262886047363281,5.822225570678711,5.88118839263916
6334563083966338309_00106_2.3048_6380036479839881698_00007_-2.3048.wav,6.272055625915527,5.641160011291504,4.5460591316223145,4.365588188171387
6334563083966338309_00106_2.4944_6369912812296002056_00001_-2.4944.wav,6.7153639793396,6.492563247680664,5.327688217163086,5.258524417877197
6334563083966338309_00106_2.6613_6341242617105082637_00049_-2.6613.wav,8.912437438964844,8.920212745666504,7.80487060546875,7.91892147064209
6334563083966338309_00106_4.1_6337531765361335111_00018_-4.1.wav,10.068687438964844,9.974969863891602,9.128427505493164,9.162439346313477
6334563083966338309_00106_4.236_6369599709180191149_00011_-4.236.wav,7.009130477905273,6.75834846496582,6.123077392578125,6.084842205047607
6335003747610845928_00004_0.1722_6366944130901006716_00007_-0.1722.wav,0.6634582877159119,0.5360978841781616,-0.9596742391586304,-0.8762637376785278
6335003747610845928_00004_0.18233_6353975477150785494_00008_-0.18233.wav,-0.018942832946777344,-0.2521710991859436,-1.5614328384399414,-1.7215776443481445
6335003747610845928_00004_0.21279_6375923619026758902_00015_-0.21279.wav,3.2705652713775635,3.3988349437713623,0.7692739963531494,1.0161097049713135
6335003747610845928_00004_0.41925_6348834401427892766_00048_-0.41925.wav,6.687621116638184,6.581244945526123,4.929873943328857,5.022612571716309
6335003747610845928_00004_0.4246_6341242617105082637_00110_-0.4246.wav,1.25027334690094,1.121373176574707,-1.5550527572631836,-1.4928568601608276
6335003747610845928_00004_0.87401_6339077953587836416_00025_-0.87401.wav,5.10297155380249,5.010159969329834,3.8689112663269043,3.9499387741088867
6335003747610845928_00004_2.2289_6369912812296002056_00019_-2.2289.wav,2.71744441986084,2.2837350368499756,1.3863779306411743,1.2116347551345825
6335003747610845928_00004_2.4888_6389599653890730492_00034_-2.4888.wav,2.3824799060821533,2.3597683906555176,0.45584726333618164,0.5073032379150391
6335003747610845928_00004_2.7857_6351636867458114391_00010_-2.7857.wav,3.7174510955810547,3.328073263168335,1.2223597764968872,0.9290210008621216
6335003747610845928_00004_3.7628_6359580409472005362_00001_-3.7628.wav,3.592317819595337,3.563194513320923,2.079986572265625,2.227717399597168
6335003747610845928_00009_0.50566_6362913733590438579_00134_-0.50566.wav,4.615111827850342,4.641448974609375,3.427821159362793,3.5616421699523926
6335003747610845928_00009_0.6422_6369912812296002056_00023_-0.6422.wav,3.1327953338623047,3.08750581741333,1.0741897821426392,1.1840546131134033
6335003747610845928_00009_1.0283_6369599709180191149_00021_-1.0283.wav,2.8499584197998047,2.8320138454437256,1.3372095823287964,1.52023446559906
6335003747610845928_00009_1.5143_6356619459018205648_00015_-1.5143.wav,0.9374080896377563,0.7024722099304199,-1.220875859260559,-1.2962416410446167
6335003747610845928_00009_2.8247_6362913733590438579_00138_-2.8247.wav,4.664600372314453,4.446301460266113,2.8345789909362793,2.8162481784820557
6335003747610845928_00009_3.1818_6388126909604862142_00032_-3.1818.wav,2.380971670150757,2.333681344985962,0.11144638061523438,0.18796229362487793
6335003747610845928_00009_3.6757_6353975477150785494_00008_-3.6757.wav,2.550802707672119,2.1634609699249268,0.9867393970489502,1.3027968406677246
6335305254315087182_00012_0.20242_6340871531930708209_00073_-0.20242.wav,1.8072669506072998,1.681450605392456,0.24807147681713104,0.21504582464694977
6335305254315087182_00012_0.95899_6347667029186417939_00030_-0.95899.wav,8.804691314697266,8.651617050170898,7.602068901062012,7.72251033782959
6335305254315087182_00012_2.0415_6385106688602316013_00004_-2.0415.wav,3.417330741882324,2.944364309310913,1.0453752279281616,0.8386965990066528
6335305254315087182_00012_3.2751_6335676339489461610_00031_-3.2751.wav,6.307191848754883,6.189408302307129,4.333164691925049,4.433864593505859
6335305254315087182_00012_3.5174_6336739343895160063_00040_-3.5174.wav,2.7059826850891113,2.4764089584350586,-0.36550402641296387,-0.39875221252441406
6335305254315087182_00012_3.6096_6352893145392128503_00036_-3.6096.wav,1.3376210927963257,1.0190297365188599,-0.5967042446136475,-0.7229306697845459
6335305254315087182_00012_4.3564_6355556454612448247_00018_-4.3564.wav,4.745334148406982,4.514822483062744,2.870633363723755,3.1415627002716064
6335305254315087182_00014_0.00343_6354988230439182363_00182_-0.00343.wav,0.5365607142448425,0.33229902386665344,-0.6508563160896301,-0.7742794752120972
6335305254315087182_00014_0.40875_6390301881043558087_00025_-0.40875.wav,5.83799934387207,5.375243186950684,4.945672035217285,4.593745231628418
6335305254315087182_00014_0.52473_6343252661930009508_00092_-0.52473.wav,5.191712856292725,4.885470390319824,4.389535427093506,4.173237323760986
6335305254315087182_00014_1.3231_6350921755403330389_00058_-1.3231.wav,5.8539628982543945,5.9174275398254395,5.069765090942383,5.322084903717041
6335305254315087182_00014_1.9376_6339356267468615354_00011_-1.9376.wav,8.304447174072266,7.858719825744629,7.56754207611084,7.355867385864258
6335305254315087182_00014_4.0582_6363283530274620169_00005_-4.0582.wav,6.326287746429443,6.100700378417969,5.490004539489746,5.497383117675781
6335305254315087182_00014_4.8445_6348834401427892766_00048_-4.8445.wav,1.7682819366455078,0.8662338256835938,0.027495384216308594,-0.34751415252685547
6335305254315087182_00032_1.25_6369912812296002056_00019_-1.25.wav,-0.3556997776031494,-0.530741274356842,-2.3072197437286377,-2.324303150177002
6335305254315087182_00032_1.5587_6389933372849561261_00028_-1.5587.wav,6.217095375061035,6.0864152908325195,3.456998348236084,3.5006468296051025
6335305254315087182_00032_2.2131_6351810813633601326_00002_-2.2131.wav,6.083408355712891,6.081642150878906,5.301084518432617,5.391506195068359
6335305254315087182_00032_2.7803_6385158228209864505_00020_-2.7803.wav,4.519769191741943,4.1627655029296875,3.716273307800293,3.5719733238220215
6335305254315087182_00032_3.3173_6351037719520253414_00003_-3.3173.wav,8.778079986572266,8.703229904174805,8.197561264038086,8.263741493225098
6335305254315087182_00036_0.41986_6357353898425821669_00020_-0.41986.wav,10.079240798950195,9.862689971923828,8.95041275024414,8.8604736328125
6335305254315087182_00036_0.95481_6377794506780964609_00010_-0.95481.wav,8.322895050048828,8.380619049072266,7.428228855133057,7.539788246154785
6335305254315087182_00036_1.2194_6382189546814897943_00019_-1.2194.wav,0.957251787185669,0.4959627389907837,-1.1120336055755615,-1.3836967945098877
6335305254315087182_00036_1.3545_6389599653890730492_00015_-1.3545.wav,9.155763626098633,8.968526840209961,8.225595474243164,8.190401077270508
6335305254315087182_00036_1.4064_6381766922032944158_00011_-1.4064.wav,6.658702373504639,6.66151237487793,5.0738630294799805,5.247997283935547
6335305254315087182_00036_1.6024_6347195441777342774_00105_-1.6024.wav,5.046109199523926,5.128570556640625,4.482237339019775,4.660371780395508
6335305254315087182_00036_1.6959_6382189546814897943_00024_-1.6959.wav,8.89492416381836,8.633715629577637,8.120162963867188,8.099008560180664
6335305254315087182_00036_1.9509_6349847154585871175_00027_-1.9509.wav,10.15467643737793,9.990038871765137,8.993873596191406,8.958108901977539
6335305254315087182_00036_2.2702_6362913733590438579_00158_-2.2702.wav,6.762225151062012,6.509516716003418,5.753636360168457,5.7003631591796875
6335305254315087182_00036_2.8186_6385106688602316013_00004_-2.8186.wav,6.055053234100342,5.512825965881348,4.019742965698242,3.6287801265716553
6335305254315087182_00036_2.8701_6369912812296002056_00019_-2.8701.wav,4.7748212814331055,4.6426873207092285,3.5639164447784424,3.746279001235962
6335305254315087182_00036_3.0833_6345541020505319391_00007_-3.0833.wav,6.863400459289551,6.635542869567871,6.22987699508667,6.1740617752075195
6335305254315087182_00036_3.7517_6369912812296002056_00001_-3.7517.wav,5.5955281257629395,5.2521514892578125,4.586681365966797,4.432492733001709
6335305254315087182_00036_4.2824_6344737002497020519_00005_-4.2824.wav,6.99218225479126,6.672243118286133,5.934773921966553,6.230775356292725
6335305254315087182_00036_4.2962_6351424266576959115_00014_-4.2962.wav,6.493231773376465,6.1574225425720215,5.219512939453125,5.398190021514893
6335305254315087182_00036_4.7744_6347667029186417939_00030_-4.7744.wav,8.806434631347656,8.344024658203125,8.235194206237793,8.774724960327148
6335305254315087182_00036_4.8197_6343252661930009508_00092_-4.8197.wav,8.511543273925781,7.926586627960205,7.749101638793945,7.830218315124512
6335305254315087182_00036_4.853_6356573073371408843_00045_-4.853.wav,10.376801490783691,9.70706558227539,9.698165893554688,9.36528491973877
6335305254315087182_00057_0.03989_6384787143035490080_00002_-0.03989.wav,4.698605060577393,3.5731070041656494,3.397104263305664,2.785861015319824
6335305254315087182_00057_0.07935_6390670389237621263_00005_-0.07935.wav,7.208799362182617,6.943904876708984,6.678001403808594,6.609851360321045
6335305254315087182_00057_0.0798_6374802632562566873_00011_-0.0798.wav,6.4559736251831055,6.277984619140625,5.278132438659668,5.186519145965576
6335305254315087182_00057_0.17418_6358428499243281970_00024_-0.17418.wav,6.667843818664551,6.752906799316406,5.423335075378418,5.665075778961182
6335305254315087182_00057_0.54833_6374083655167624227_00037_-0.54833.wav,0.5837449431419373,0.6472054719924927,-1.5064905881881714,-1.3274788856506348
6335305254315087182_00057_0.59078_6370331571607430336_00009_-0.59078.wav,2.4288880825042725,2.2326087951660156,-0.32495731115341187,-0.39003342390060425
6335305254315087182_00057_0.67585_6384829663342218937_00011_-0.67585.wav,3.9905612468719482,3.9993677139282227,2.5043301582336426,2.7327630519866943
6335305254315087182_00057_0.81191_6367373198133943465_00141_-0.81191.wav,2.53852915763855,2.469543695449829,1.2804224491119385,1.3011791706085205
6335305254315087182_00057_1.114_6351810813633601326_00016_-1.114.wav,1.019026279449463,0.8211559057235718,-1.392907738685608,-1.3549405336380005
6335305254315087182_00057_1.3798_6341949998218671745_00028_-1.3798.wav,5.079549789428711,4.51957368850708,3.7982101440429688,3.728257179260254
